prior,model,epoch,loss,val_loss
Gaussian,MLP,87,0.6002459526062012,0.5751742720603943
Gaussian,MLP,88,0.5997803807258606,0.5753804445266724
Gaussian,MLP,89,0.6010661125183105,0.575976550579071
Gaussian,MLP,90,0.6019534468650818,0.5769111514091492
Gaussian,MLP,91,0.6012828350067139,0.5760289430618286
Gaussian,MLP,92,0.6004793047904968,0.5754011273384094
Gaussian,MLP,93,0.6000437140464783,0.5753481984138489
Gaussian,MLP,94,0.5992823243141174,0.5750335454940796
Gaussian,MLP,95,0.5993072390556335,0.5747115015983582
Gaussian,MLP,96,0.5994346737861633,0.5746688842773438
Gaussian,MLP,97,0.5991727709770203,0.5743853449821472
Gaussian,MLP,98,0.6006655097007751,0.575670063495636
Gaussian,MLP,99,0.6009809970855713,0.5759157538414001
Gaussian,MLP,100,0.6007522344589233,0.5760314464569092
Gaussian,MLP,101,0.5998053550720215,0.5753591656684875
Gaussian,MLP,102,0.5997710824012756,0.5751280784606934
Gaussian,MLP,103,0.5999319553375244,0.5752841234207153
Gaussian,MLP,104,0.5990325808525085,0.5745522975921631
Gaussian,MLP,105,0.5992957353591919,0.5749815702438354
Gaussian,MLP,106,0.5992069244384766,0.5742639303207397
Gaussian,MLP,107,0.5986413359642029,0.5742905735969543
Gaussian,MLP,108,0.5983904004096985,0.5744758248329163
Gaussian,MLP,109,0.5988548994064331,0.5746655464172363
Gaussian,MLP,110,0.5992950201034546,0.5751403570175171
Gaussian,MLP,111,0.5991954207420349,0.5744048953056335
Gaussian,MLP,112,0.6001952886581421,0.5755727291107178
Gaussian,MLP,113,0.6002801656723022,0.5753782987594604
Gaussian,MLP,114,0.5994607210159302,0.5748332738876343
Gaussian,MLP,115,0.5989618897438049,0.5739395022392273
Gaussian,MLP,116,0.5993491411209106,0.5745518207550049
Gaussian,MLP,117,0.5988402366638184,0.5743430256843567
Gaussian,MLP,118,0.599189817905426,0.5746507048606873
Gaussian,MLP,119,0.5987173914909363,0.573844313621521
Gaussian,MLP,120,0.5985901355743408,0.5742027163505554
Gaussian,MLP,121,0.6002642512321472,0.5756206512451172
Gaussian,MLP,122,0.5996710658073425,0.5748037099838257
Gaussian,MLP,123,0.5993512868881226,0.574769139289856
Gaussian,MLP,124,0.5993425846099854,0.5746091604232788
Gaussian,MLP,125,0.5990878939628601,0.5741792321205139
Gaussian,MLP,126,0.5989385843276978,0.5739921927452087
Gaussian,MLP,127,0.599976658821106,0.5747609734535217
Gaussian,MLP,128,0.5991731882095337,0.5742453336715698
Gaussian,MLP,129,0.5990579128265381,0.5743622183799744
Gaussian,MLP,130,0.600432276725769,0.5757308602333069
Gaussian,MLP,131,0.598271369934082,0.5739017724990845
Gaussian,MLP,132,0.5975461602210999,0.5733308792114258
Gaussian,MLP,133,0.5974082350730896,0.5728458166122437
Gaussian,MLP,134,0.5974581837654114,0.5729041695594788
Gaussian,MLP,135,0.5970572829246521,0.5724751949310303
Gaussian,MLP,136,0.5965616703033447,0.5720422267913818
Gaussian,MLP,137,0.5964069962501526,0.5722188949584961
Gaussian,MLP,138,0.5968105792999268,0.5721046924591064
Gaussian,MLP,139,0.596351683139801,0.5721468925476074
Gaussian,MLP,140,0.5965097546577454,0.5718237161636353
Gaussian,MLP,141,0.5961480736732483,0.571960985660553
Gaussian,MLP,142,0.5966399908065796,0.5722848773002625
Gaussian,MLP,143,0.5967764258384705,0.5719488859176636
Gaussian,MLP,144,0.5963807702064514,0.5720118284225464
Gaussian,MLP,145,0.5962016582489014,0.5714865326881409
Gaussian,MLP,146,0.5961917042732239,0.5718584060668945
Gaussian,MLP,147,0.5963254570960999,0.5717056393623352
Gaussian,MLP,148,0.5960677266120911,0.5716763734817505
Gaussian,MLP,149,0.595726728439331,0.5711756348609924
Gaussian,MLP,150,0.5956390500068665,0.5711135864257812
Gaussian,MLP,151,0.5955910682678223,0.5710134506225586
Gaussian,MLP,152,0.5958919525146484,0.5716131925582886
Gaussian,MLP,153,0.5958887338638306,0.5715538859367371
Gaussian,MLP,154,0.5961446166038513,0.5715138912200928
Gaussian,MLP,155,0.595835268497467,0.5713657736778259
Gaussian,MLP,156,0.5955794453620911,0.5708889365196228
Gaussian,MLP,157,0.5955837368965149,0.5712178945541382
Gaussian,MLP,158,0.5957479476928711,0.5709890723228455
Gaussian,MLP,159,0.5956927537918091,0.5711374282836914
Gaussian,MLP,160,0.5956273674964905,0.5707322359085083
Gaussian,MLP,161,0.5957638621330261,0.5712884664535522
Gaussian,MLP,162,0.5956321954727173,0.5712746381759644
Gaussian,MLP,163,0.595834493637085,0.5715247988700867
Gaussian,MLP,164,0.5954836010932922,0.57070392370224
Gaussian,MLP,165,0.5950236320495605,0.5706081986427307
Gaussian,MLP,166,0.5952578783035278,0.570737898349762
Gaussian,MLP,167,0.5956207513809204,0.5710285305976868
Gaussian,MLP,168,0.5955697894096375,0.5708767771720886
Gaussian,MLP,169,0.5956287384033203,0.5710507035255432
Gaussian,MLP,170,0.5953987836837769,0.5709404349327087
Gaussian,MLP,171,0.5957241058349609,0.5710324048995972
Gaussian,MLP,172,0.595240592956543,0.5711193084716797
Gaussian,MLP,173,0.5954322814941406,0.5711048245429993
Gaussian,MLP,174,0.594989538192749,0.5706717371940613
Gaussian,MLP,175,0.5952713489532471,0.5710172057151794
Gaussian,MLP,176,0.5952023267745972,0.5704460144042969
Gaussian,MLP,177,0.595158576965332,0.5708087086677551
Gaussian,MLP,178,0.5952010154724121,0.5708364844322205
Gaussian,MLP,179,0.5947427749633789,0.5702669024467468
Gaussian,MLP,180,0.5947077870368958,0.5703158378601074
Gaussian,MLP,181,0.5949524641036987,0.5709396004676819
Gaussian,MLP,182,0.5947513580322266,0.5706077218055725
Gaussian,MLP,183,0.5949128270149231,0.5703654885292053
Gaussian,MLP,184,0.5947059392929077,0.5703334808349609
Gaussian,MLP,185,0.5950694680213928,0.5703584551811218
Gaussian,MLP,186,0.5952625274658203,0.5708811283111572
Gaussian,MLP,187,0.5946686267852783,0.570200502872467
Gaussian,MLP,188,0.5949388146400452,0.57045578956604
Gaussian,MLP,189,0.5948456525802612,0.5704509615898132
Gaussian,MLP,190,0.5939849019050598,0.5697513222694397
Gaussian,MLP,191,0.5943958163261414,0.5700008273124695
Gaussian,MLP,192,0.5943320989608765,0.5698487162590027
Gaussian,MLP,193,0.5943424105644226,0.5698724985122681
Gaussian,MLP,194,0.5945523977279663,0.5698846578598022
Gaussian,MLP,195,0.5946722626686096,0.5698334574699402
Gaussian,MLP,196,0.5940719842910767,0.5700303912162781
Gaussian,MLP,197,0.5941185355186462,0.5698460340499878
Gaussian,MLP,198,0.5938670039176941,0.569776177406311
Gaussian,MLP,199,0.5942208170890808,0.569467306137085
Gaussian,MLP,200,0.594338595867157,0.569702684879303
Gaussian,MLP,201,0.5938518047332764,0.5692220330238342
Gaussian,MLP,202,0.5942259430885315,0.5696612000465393
Gaussian,MLP,203,0.5941765904426575,0.5695167183876038
Gaussian,MLP,204,0.5942791700363159,0.5699710249900818
Gaussian,MLP,205,0.5941788554191589,0.5695932507514954
Gaussian,MLP,206,0.5940951108932495,0.5696032047271729
Gaussian,MLP,207,0.5941604375839233,0.5697500705718994
Gaussian,MLP,208,0.5943827629089355,0.5697919130325317
Gaussian,MLP,209,0.5943208336830139,0.5696516633033752
Gaussian,MLP,210,0.5940133333206177,0.5695319175720215
Gaussian,MLP,211,0.5937880277633667,0.5692269802093506
Gaussian,MLP,212,0.5940901041030884,0.5693805813789368
Gaussian,MLP,213,0.5938193202018738,0.5694509148597717
Gaussian,MLP,214,0.5940044522285461,0.569304883480072
Gaussian,MLP,215,0.5938448309898376,0.5694437026977539
Gaussian,MLP,216,0.5940963625907898,0.5699610114097595
Gaussian,MLP,217,0.5929283499717712,0.5685815811157227
Gaussian,MLP,218,0.5922390818595886,0.5681518316268921
Gaussian,MLP,219,0.5921222567558289,0.5680081844329834
Gaussian,MLP,220,0.5921372771263123,0.5678258538246155
Gaussian,MLP,221,0.5915994048118591,0.5675772428512573
Gaussian,MLP,222,0.5918279886245728,0.567200779914856
Gaussian,MLP,223,0.5913800001144409,0.5671723484992981
Gaussian,MLP,224,0.5915061235427856,0.5671129822731018
Gaussian,MLP,225,0.5911101698875427,0.567072331905365
Gaussian,MLP,226,0.5910429954528809,0.5668466687202454
Gaussian,MLP,227,0.5912116169929504,0.5669131875038147
Gaussian,MLP,228,0.5912719964981079,0.5667070150375366
Gaussian,MLP,229,0.5908417105674744,0.566872239112854
Gaussian,MLP,230,0.5907500386238098,0.5665536522865295
Gaussian,MLP,231,0.5905930399894714,0.5663779973983765
Gaussian,MLP,232,0.5905914306640625,0.5665100812911987
Gaussian,MLP,233,0.590575098991394,0.5666308999061584
Gaussian,MLP,234,0.5905232429504395,0.5665765404701233
Gaussian,MLP,235,0.5905157923698425,0.5663060545921326
Gaussian,MLP,236,0.5902963876724243,0.566189169883728
Gaussian,MLP,237,0.5903975367546082,0.566329300403595
Gaussian,MLP,238,0.5903058648109436,0.5663607716560364
Gaussian,MLP,239,0.5900334715843201,0.566311776638031
Gaussian,MLP,240,0.5901222825050354,0.5662333369255066
Gaussian,MLP,241,0.5899253487586975,0.5661354660987854
Gaussian,MLP,242,0.5899353623390198,0.5660392642021179
Gaussian,MLP,243,0.5897151827812195,0.5660644769668579
Gaussian,MLP,244,0.5897072553634644,0.5659992098808289
Gaussian,MLP,245,0.5898326635360718,0.5660410523414612
Gaussian,MLP,246,0.5895664095878601,0.5657060146331787
Gaussian,MLP,247,0.5894432663917542,0.5659235715866089
Gaussian,MLP,248,0.5892421007156372,0.5659046173095703
Gaussian,MLP,249,0.5890615582466125,0.5656160712242126
Gaussian,MLP,250,0.5890390276908875,0.5657535791397095
Gaussian,MLP,251,0.5892089605331421,0.5656543374061584
Gaussian,MLP,252,0.5891926288604736,0.5657463073730469
Gaussian,MLP,253,0.5893312692642212,0.5657443404197693
Gaussian,MLP,254,0.5891036987304688,0.5655114054679871
Gaussian,MLP,255,0.5889791250228882,0.5654910802841187
Gaussian,MLP,256,0.5889976620674133,0.565588653087616
Gaussian,MLP,257,0.5888605117797852,0.5656059384346008
Gaussian,MLP,258,0.5885640382766724,0.5655656456947327
Gaussian,MLP,259,0.5887705683708191,0.5655518770217896
Gaussian,MLP,260,0.5883945226669312,0.5653513073921204
Gaussian,MLP,261,0.588529109954834,0.5652732849121094
Gaussian,MLP,262,0.5886048674583435,0.5653286576271057
Gaussian,MLP,263,0.5882465243339539,0.5653111934661865
Gaussian,MLP,264,0.5884623527526855,0.5650571584701538
Gaussian,MLP,265,0.5883572697639465,0.5652222633361816
Gaussian,MLP,266,0.5881228446960449,0.5650937557220459
Gaussian,MLP,267,0.5883568525314331,0.5653764605522156
Gaussian,MLP,268,0.5882261395454407,0.5652758479118347
Gaussian,MLP,269,0.5880644917488098,0.5650829672813416
Gaussian,MLP,270,0.5879495143890381,0.5650535821914673
Gaussian,MLP,271,0.5880703330039978,0.5651990175247192
Gaussian,MLP,272,0.5880454778671265,0.5650408864021301
Gaussian,MLP,273,0.5878989696502686,0.5652400255203247
Gaussian,MLP,274,0.5878543257713318,0.5652548670768738
Gaussian,MLP,275,0.5878285765647888,0.5650956630706787
Gaussian,MLP,276,0.5878825187683105,0.5649628639221191
Gaussian,MLP,277,0.587760865688324,0.5652320981025696
Gaussian,MLP,278,0.5876023173332214,0.565197765827179
Gaussian,MLP,279,0.5873919725418091,0.5647006034851074
Gaussian,MLP,280,0.5874682664871216,0.5650827288627625
Gaussian,MLP,281,0.5871776938438416,0.5651095509529114
Gaussian,MLP,282,0.5875212550163269,0.5649318099021912
Gaussian,MLP,283,0.5876539349555969,0.5650050640106201
Gaussian,MLP,284,0.5876367092132568,0.5650110244750977
Gaussian,MLP,285,0.5874083042144775,0.5649452209472656
Gaussian,MLP,286,0.5873534083366394,0.5649259686470032
Gaussian,MLP,287,0.5870910286903381,0.5647689700126648
Gaussian,MLP,288,0.5871438980102539,0.5647600889205933
Gaussian,MLP,289,0.5869114398956299,0.5646798610687256
Gaussian,MLP,290,0.5870084762573242,0.564716100692749
Gaussian,MLP,291,0.586874783039093,0.5647488832473755
Gaussian,MLP,292,0.5866718888282776,0.5649885535240173
Gaussian,MLP,293,0.586937427520752,0.5650622248649597
Gaussian,MLP,294,0.5865225195884705,0.5647614598274231
Gaussian,MLP,295,0.5855838656425476,0.5642589330673218
Gaussian,MLP,296,0.5853899121284485,0.564020574092865
Gaussian,MLP,297,0.5849339365959167,0.5641360282897949
Gaussian,MLP,298,0.5848069787025452,0.5641840100288391
Gaussian,MLP,299,0.5849238038063049,0.5640128254890442
Gaussian,MLP,300,0.5846142768859863,0.5639414191246033
Gaussian,MLP,301,0.5845598578453064,0.5638468265533447
Gaussian,MLP,302,0.5844520926475525,0.5638304948806763
Gaussian,MLP,303,0.5844109654426575,0.5639448165893555
Gaussian,MLP,304,0.5843700170516968,0.5637586116790771
Gaussian,MLP,305,0.5842788815498352,0.5637540817260742
Gaussian,MLP,306,0.5841253399848938,0.5638176798820496
Gaussian,MLP,307,0.5843533277511597,0.5638971924781799
Gaussian,MLP,308,0.5841071605682373,0.5638130307197571
Gaussian,MLP,309,0.5837224125862122,0.563821017742157
Gaussian,MLP,310,0.5838609933853149,0.5636223554611206
Gaussian,MLP,311,0.583763062953949,0.5638228058815002
Gaussian,MLP,312,0.5838800072669983,0.5637708306312561
Gaussian,MLP,313,0.5835923552513123,0.5637898445129395
Gaussian,MLP,314,0.5834690928459167,0.5636281371116638
Gaussian,MLP,315,0.5836356282234192,0.5635873079299927
Gaussian,MLP,316,0.5832732319831848,0.5637715458869934
Gaussian,MLP,317,0.5835484862327576,0.5638823509216309
Gaussian,MLP,318,0.58343106508255,0.5636213421821594
Gaussian,MLP,319,0.5832390785217285,0.5637956857681274
Gaussian,MLP,320,0.5831572413444519,0.5637750625610352
Gaussian,MLP,321,0.5831918716430664,0.563866913318634
Gaussian,MLP,322,0.582953155040741,0.5637450814247131
Gaussian,MLP,323,0.5829025506973267,0.5638214349746704
Gaussian,MLP,324,0.583060622215271,0.5638842582702637
Gaussian,MLP,325,0.583286464214325,0.5637230277061462
Gaussian,MLP,326,0.5820707082748413,0.5635553002357483
Gaussian,MLP,327,0.5817739367485046,0.5635437369346619
Gaussian,MLP,328,0.5819184184074402,0.5633959174156189
Gaussian,MLP,329,0.5820438265800476,0.5634925365447998
Gaussian,MLP,330,0.5816138982772827,0.5634546875953674
Gaussian,MLP,331,0.5816275477409363,0.5634389519691467
Gaussian,MLP,332,0.5817431807518005,0.5634899139404297
Gaussian,MLP,333,0.5817686915397644,0.5633659958839417
Gaussian,MLP,334,0.5814272165298462,0.5633265376091003
Gaussian,MLP,335,0.5814127922058105,0.5634363293647766
Gaussian,MLP,336,0.581372082233429,0.5633798837661743
Gaussian,MLP,337,0.5808988213539124,0.563373327255249
Gaussian,MLP,338,0.581147313117981,0.5633515119552612
Gaussian,MLP,339,0.5809739232063293,0.5633267164230347
Gaussian,MLP,340,0.581049382686615,0.5633869767189026
Gaussian,MLP,341,0.580720067024231,0.5633097290992737
Gaussian,MLP,342,0.581034779548645,0.5634183883666992
Gaussian,MLP,343,0.5807262659072876,0.5633619427680969
Gaussian,MLP,344,0.5803577899932861,0.5632465481758118
Gaussian,MLP,345,0.5803636312484741,0.5632688999176025
Gaussian,MLP,346,0.5804400444030762,0.5632490515708923
Gaussian,MLP,347,0.580327570438385,0.5632337331771851
Gaussian,MLP,348,0.5801711082458496,0.5633593797683716
Gaussian,MLP,349,0.5799170732498169,0.5632904171943665
Gaussian,MLP,350,0.5799551606178284,0.563178300857544
Gaussian,MLP,351,0.5799044370651245,0.5632444024085999
Gaussian,MLP,352,0.5797911286354065,0.5632936358451843
Gaussian,MLP,353,0.5798484683036804,0.5631881952285767
Gaussian,MLP,354,0.5799658894538879,0.563251793384552
Gaussian,MLP,355,0.5797035098075867,0.5631971955299377
Gaussian,MLP,356,0.5798218250274658,0.5632781386375427
Gaussian,MLP,357,0.5797645449638367,0.5633292198181152
Gaussian,MLP,358,0.5798536539077759,0.5632219910621643
Gaussian,MLP,359,0.5800257325172424,0.5632807016372681
Gaussian,MLP,360,0.5797968506813049,0.5632060766220093
Gaussian,MLP,361,0.5796638131141663,0.5632390379905701
Gaussian,MLP,362,0.5794255137443542,0.5631873607635498
Gaussian,MLP,363,0.5794857740402222,0.5632396340370178
Gaussian,MLP,364,0.5797117948532104,0.5632086992263794
Gaussian,MLP,365,0.579275906085968,0.563277542591095
Gaussian,MLP,366,0.5793618559837341,0.5632407665252686
Gaussian,MLP,367,0.5795902609825134,0.5632727146148682
Gaussian,MLP,368,0.5793379545211792,0.563315212726593
Gaussian,MLP,369,0.5789411067962646,0.5632950663566589
Gaussian,MLP,370,0.5794942378997803,0.5631688833236694
Gaussian,MLP,371,0.5791651010513306,0.5632666945457458
Gaussian,MLP,372,0.5793350338935852,0.5631471276283264
Gaussian,MLP,373,0.579116940498352,0.563148021697998
Gaussian,MLP,374,0.5791192650794983,0.5632219910621643
Gaussian,MLP,375,0.5793085098266602,0.5632568597793579
Gaussian,MLP,376,0.579054057598114,0.563262939453125
Gaussian,MLP,377,0.5793768167495728,0.5632407069206238
Gaussian,MLP,378,0.5789403915405273,0.5631613731384277
Gaussian,MLP,379,0.5789012908935547,0.563176155090332
Gaussian,MLP,380,0.5791196823120117,0.5635992884635925
Gaussian,MLP,381,0.5789456963539124,0.5633032917976379
Gaussian,MLP,382,0.579023003578186,0.5631889700889587
Gaussian,MLP,383,0.5787839889526367,0.563165545463562
Gaussian,MLP,384,0.5787904858589172,0.5632402300834656
Gaussian,MLP,385,0.5789713263511658,0.5632473230361938
Gaussian,MLP,386,0.5787556767463684,0.5632177591323853
Gaussian,MLP,387,0.5792021751403809,0.5632304549217224
Gaussian,MLP,388,0.5790526270866394,0.5632868409156799
Gaussian,MLP,389,0.5790547132492065,0.5633008480072021
Gaussian,MLP,390,0.5783350467681885,0.5644195079803467
Gaussian,MLP,391,0.578747570514679,0.563453197479248
Gaussian,MLP,392,0.578610897064209,0.5632352232933044
Gaussian,MLP,393,0.5786656141281128,0.5632578730583191
Gaussian,MLP,394,0.5791095495223999,0.5633231401443481
Gaussian,MLP,395,0.5789337754249573,0.5632054209709167
Gaussian,MLP,396,0.5785900950431824,0.5631752610206604
Gaussian,MLP,397,0.5787065029144287,0.5632160305976868
Gaussian,MLP,398,0.5788899064064026,0.5631381869316101
Gaussian,MLP,399,0.5786210298538208,0.5632023215293884
Gaussian,MLP,400,0.5790520906448364,0.5632162690162659
Gaussian,MLP,401,0.5789834856987,0.5632190704345703
Gaussian,MLP,402,0.5785784125328064,0.5632830858230591
Gaussian,MLP,403,0.5787411332130432,0.5631552934646606
Gaussian,MLP,404,0.5788695216178894,0.5632878541946411
Gaussian,MLP,405,0.5789155960083008,0.563135027885437
Gaussian,MLP,406,0.5786395072937012,0.5632104277610779
Gaussian,MLP,407,0.5785610675811768,0.5632235407829285
Gaussian,MLP,408,0.578900158405304,0.5631831288337708
Gaussian,MLP,409,0.5789268612861633,0.5631747841835022
Gaussian,MLP,410,0.5786771178245544,0.563249945640564
Gaussian,MLP,411,0.5784411430358887,0.5632311105728149
Gaussian,MLP,412,0.5790150761604309,0.5632140040397644
Gaussian,MLP,413,0.5789341330528259,0.5632301568984985
Gaussian,MLP,414,0.5787137150764465,0.5632593631744385
Gaussian,MLP,415,0.5783244967460632,0.5632662773132324
Gaussian,MLP,416,0.5783966183662415,0.5632153153419495
Gaussian,MLP,417,0.5786845088005066,0.5632664561271667
Gaussian,MLP,418,0.5785329341888428,0.5632216930389404
Gaussian,MLP,419,0.578458845615387,0.56315016746521
Gaussian,MLP,420,0.578700065612793,0.5632010698318481
Gaussian,MLP,421,0.5783514976501465,0.5631561279296875
Gaussian,MLP,422,0.5785604119300842,0.5632197260856628
Gaussian,MLP,423,0.5787331461906433,0.563185453414917
Gaussian,MLP,424,0.57867830991745,0.5632460713386536
Gaussian,MLP,425,0.5786296129226685,0.5631901025772095
Gaussian,MLP,426,0.5787729024887085,0.5632005929946899
Gaussian,MLP,427,0.5787434577941895,0.5632883906364441
Gaussian,MLP,428,0.5786464214324951,0.563222348690033
Gaussian,MLP,429,0.5787612795829773,0.5632610321044922
Gaussian,MLP,430,0.5785881876945496,0.5631839036941528
Gaussian,MLP,431,0.5785829424858093,0.5632762312889099
Gaussian,MLP,432,0.5784062147140503,0.5632374286651611
Gaussian,MLP,433,0.578472375869751,0.5632253885269165
Gaussian,MLP,434,0.5785124897956848,0.563310980796814
Gaussian,MLP,435,0.5784204602241516,0.5631970167160034
Gaussian,MLP,436,0.5785166621208191,0.5632166266441345
Gaussian,MLP,437,0.5787689089775085,0.5631329417228699
Gaussian,MLP,438,0.5785475373268127,0.5631497502326965
Gaussian,MLP,439,0.5786115527153015,0.5632004141807556
Gaussian,MLP,440,0.5785842537879944,0.5632354021072388
Gaussian,MLP,441,0.5787616968154907,0.5631376504898071
Gaussian,MLP,442,0.5785224437713623,0.563125491142273
Gaussian,MLP,443,0.5785913467407227,0.5632275938987732
Gaussian,MLP,444,0.578187882900238,0.563222348690033
Gaussian,MLP,445,0.5787933468818665,0.563217043876648
Gaussian,MLP,446,0.5784366130828857,0.563204288482666
Gaussian,MLP,447,0.5787840485572815,0.5632534623146057
Gaussian,MLP,448,0.5783988237380981,0.5631702542304993
Gaussian,MLP,449,0.5785598158836365,0.5632402300834656
Gaussian,MLP,450,0.5787532925605774,0.5632582306861877
Gaussian,MLP,451,0.5786883234977722,0.5632583498954773
Gaussian,MLP,452,0.5787608027458191,0.5632128119468689
Gaussian,MLP,453,0.5787038207054138,0.5632171034812927
Gaussian,MLP,454,0.5790075659751892,0.5632249116897583
Gaussian,MLP,455,0.5783655643463135,0.5632658004760742
Gaussian,MLP,456,0.5785661935806274,0.5632606744766235
Gaussian,MLP,457,0.5787895321846008,0.5631548166275024
Gaussian,MLP,458,0.578583836555481,0.5631395578384399
Gaussian,MLP,459,0.5787090063095093,0.5631831884384155
Gaussian,MLP,460,0.5786141753196716,0.5632637143135071
Gaussian,MLP,461,0.5785145163536072,0.5632319450378418
Gaussian,MLP,462,0.5782947540283203,0.5632745027542114
Gaussian,MLP,463,0.5783125162124634,0.5631552934646606
Gaussian,MLP,464,0.5787976384162903,0.5632258653640747
Gaussian,MLP,465,0.5783727765083313,0.5633672475814819
Gaussian,MLP,466,0.5785178542137146,0.5631885528564453
Gaussian,MLP,467,0.5783258080482483,0.5632433891296387
Gaussian,MLP,468,0.5783077478408813,0.5632147192955017
